対象年月度	組織コード	明細No.	採算科目名	M/P	予定	実績	構成比(%)	予定比(%)	M/P比(%)
202604	006090200	46	接待交際費	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	47	賃借料	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	48	賃貸料収入	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	49	修繕費	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	50	支払リース料	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	51	保険料	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	52	支払報酬	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	53	支払手数料	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	54	診断料	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	55	諸会費	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	56	会議費	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	57	寄付金	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	58	租税公課	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	59	業務委託費	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	60	業務受託収入	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	61	情報機器利用料	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	62	貸倒金	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	63	雑費	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	64	福利消耗品費	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	65	教育研修費	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	66	廃棄損	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	67	雑給	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	68	社内金利（固定資産）	-309000.0	-309000.0	-289597.0	0.0	0.0	0.0
202604	006090200	69	社内金利（売掛金）	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	70	グループ共通	0.0	0.0	0.0	0.0	0.0	0.0
202604	006090200	71	差引収益	309000.0	309000.0	289597.0	0.0	93.7	93.7
202604	006090200	72	差引比率	0.0	0.0	0.0		0.0	0.0
202604	006090200	73	総時間	6.0	6.0	15.0		250.0	250.0
202604	006090200	74	定時間	0.0	0.0	0.0		0.0	0.0
202604	006090200	75	残業時間	0.0	0.0	0.0		0.0	0.0
202604	006090200	76	移動時間	6.0	6.0	15.0		250.0	250.0
