対象年月度	組織コード	明細No.	採算科目名	M/P	予定	実績	構成比(%)	予定比(%)	M/P比(%)
202605	230F10100	51	保険料	3000.0	2452.0	2452.0	0.0	100.0	81.7
202605	230F10100	52	支払報酬	0.0	0.0	0.0	0.0	0.0	0.0
202605	230F10100	53	支払手数料	18000.0	18000.0	15996.0	0.2	88.8	88.8
202605	230F10100	54	診断料	0.0	0.0	0.0	0.0	0.0	0.0
202605	230F10100	55	諸会費	36000.0	36000.0	36000.0	0.6	100.0	100.0
202605	230F10100	56	会議費	0.0	0.0	0.0	0.0	0.0	0.0
202605	230F10100	57	寄付金	0.0	0.0	0.0	0.0	0.0	0.0
202605	230F10100	58	租税公課	226000.0	226000.0	217420.0	3.8	96.2	96.2
202605	230F10100	59	業務委託費	0.0	0.0	0.0	0.0	0.0	0.0
202605	230F10100	60	業務受託収入	0.0	0.0	0.0	0.0	0.0	0.0
202605	230F10100	61	情報機器利用料	100000.0	80330.0	80330.0	1.4	100.0	80.3
202605	230F10100	62	貸倒金	0.0	0.0	0.0	0.0	0.0	0.0
202605	230F10100	63	雑費	1000.0	240.0	278.0	0.0	115.8	27.8
202605	230F10100	64	福利消耗品費	0.0	0.0	0.0	0.0	0.0	0.0
202605	230F10100	65	教育研修費	3000.0	2871.0	2871.0	0.0	100.0	95.7
202605	230F10100	66	廃棄損	0.0	0.0	0.0	0.0	0.0	0.0
202605	230F10100	67	雑給	0.0	0.0	0.0	0.0	0.0	0.0
202605	230F10100	68	社内金利（固定資産）	50000.0	50000.0	43183.0	0.7	86.3	86.3
202605	230F10100	69	社内金利（売掛金）	0.0	0.0	0.0	0.0	0.0	0.0
202605	230F10100	70	グループ共通	169500.0	169500.0	169500.0	2.9	100.0	100.0
202605	230F10100	71	差引収益	2219500.0	2754621.0	3207984.0	56.2	116.4	144.5
202605	230F10100	72	差引比率	46.0	55.3	56.2		101.6	122.1
202605	230F10100	73	総時間	1710.0	1525.0	1409.75		92.4	82.4
202605	230F10100	74	定時間	1760.0	1650.0	1406.5		85.2	79.9
202605	230F10100	75	残業時間	75.0	65.0	60.25		92.6	80.3
202605	230F10100	76	移動時間	-125.0	-190.0	-57.0		0.0	0.0
202605	230F10100	77	当月時間当り	1297.9	1806.3	2275.5		125.9	175.3
202605	230F10100	78	人員	13.0	13.0	13.0		100.0	100.0
202605	230V10100	1	総受注高	10460000.0	8882500.0	9572420.0		107.7	91.5
202605	230V10100	2	総売上高	10460000.0	8882500.0	9572420.0		107.7	91.5
202605	230V10100	3	売上高	0.0	0.0	3612.0	0.0	0.0	0.0
