対象年月度	組織コード	明細No.	採算科目名	M/P	予定	実績	構成比(%)	予定比(%)	M/P比(%)
202605	001000000	43	社内金利（固定資産）	0.0	0.0	0.0	0.0	0.0	0.0
202605	001000000	44	差引収益	-14498182.0	-11578964.0	20924711.0	73.6	0.0	0.0
202605	001000000	45	差引比率	-50.0	-39.9	73.6	0.0	0.0	0.0
202605	001000000	46	総時間	9637.5	9534.5	9302.75	0.0	97.5	96.5
202605	001000000	47	定時間	9553.0	9429.0	9274.0	0.0	98.3	97.0
202605	001000000	48	残業時間	836.5	857.5	778.75		90.8	93.0
202605	001000000	49	移動時間	-752.0	-752.0	-750.0		0.0	0.0
202605	001000000	50	当月時間当り	-1504.3	-1214.4	2249.3		0.0	0.0
202605	001000000	51	人員	73.0	73.0	73.0		100.0	100.0
202605	001090100	1	総受注高	0.0	0.0	0.0		0.0	0.0
202605	001090100	2	総売上高	0.0	0.0	0.0		0.0	0.0
202605	001090100	3	売上高	0.0	0.0	0.0	0.0	0.0	0.0
202605	001090100	4	グループ売上高	0.0	0.0	0.0	0.0	0.0	0.0
202605	001090100	5	売上原価	0.0	0.0	0.0	0.0	0.0	0.0
202605	001090100	6	仕入高	0.0	0.0	0.0	0.0	0.0	0.0
202605	001090100	7	グループ仕入高	0.0	0.0	0.0	0.0	0.0	0.0
202605	001090100	8	総収益	0.0	0.0	0.0	0.0	0.0	0.0
202605	001090100	9	経費合計	2731433.0	1658680.0	1667384.0	0.0	100.5	61.0
202605	001090100	10	減価償却費	45234.0	45234.0	45234.0	0.0	100.0	100.0
202605	001090100	11	車両費	5000.0	5000.0	2094.0	0.0	41.8	41.8
202605	001090100	12	旅費交通費	202000.0	348000.0	208770.0	0.0	59.9	103.3
202605	001090100	13	荷造運搬費	5000.0	5000.0	70961.0	0.0		
202605	001090100	14	通信費	33000.0	81896.0	75712.0	0.0	92.4	229.4
202605	001090100	15	水道光熱費	0.0	0.0	0.0	0.0	0.0	0.0
202605	001090100	16	動力費	0.0	0.0	0.0	0.0	0.0	0.0
202605	001090100	17	事務用品費	3000.0	3000.0	89.0	0.0	2.9	2.9
202605	001090100	18	消耗品費	5000.0	5000.0	27249.0	0.0	544.9	544.9
202605	001090100	19	廃棄物処理料	0.0	0.0	0.0	0.0	0.0	0.0
202605	001090100	20	広告宣伝費	0.0	0.0	0.0	0.0	0.0	0.0
202605	001090100	21	接待交際費	30000.0	30000.0	91866.0	0.0	306.2	306.2
202605	001090100	22	研究開発費	0.0	0.0	0.0	0.0	0.0	0.0
202605	001090100	23	賃借料	0.0	0.0	0.0	0.0	0.0	0.0
202605	001090100	24	賃貸料収入	0.0	0.0	0.0	0.0	0.0	0.0
202605	001090100	25	修繕費	0.0	0.0	0.0	0.0	0.0	0.0
202605	001090100	26	支払リース料	0.0	0.0	0.0	0.0	0.0	0.0
202605	001090100	27	保険料	77000.0	76350.0	76350.0	0.0	100.0	99.1
202605	001090100	28	支払報酬	154000.0	190000.0	186364.0	0.0	98.0	121.0
202605	001090100	29	支払手数料	0.0	0.0	-600.0	0.0	0.0	0.0
202605	001090100	30	診断料	0.0	0.0	0.0	0.0	0.0	0.0
202605	001090100	31	諸会費	604000.0	784000.0	634783.0	0.0	80.9	105.0
202605	001090100	32	会議費	10000.0	10000.0	5030.0	0.0	50.3	50.3
202605	001090100	33	寄付金	0.0	0.0	0.0	0.0	0.0	0.0
202605	001090100	34	租税公課	1479799.0	10000.0	0.0	0.0	0.0	0.0
202605	001090100	35	業務委託費	0.0	0.0	0.0	0.0	0.0	0.0
202605	001090100	36	業務受託収入	0.0	0.0	0.0	0.0	0.0	0.0
202605	001090100	37	システム管理料	0.0	0.0	0.0	0.0	0.0	0.0
202605	001090100	38	情報機器利用料	55100.0	41900.0	41900.0	0.0	100.0	76.0
202605	001090100	39	雑費	8300.0	8300.0	31582.0	0.0	380.5	380.5
202605	001090100	40	福利消耗品費	5000.0	5000.0	170000.0	0.0		
202605	001090100	41	教育研修費	10000.0	10000.0	0.0	0.0	0.0	0.0
202605	001090100	42	雑給	0.0	0.0	0.0	0.0	0.0	0.0
202605	001090100	43	社内金利（固定資産）	0.0	0.0	0.0	0.0	0.0	0.0
202605	001090100	44	差引収益	-2731433.0	-1658680.0	-1667384.0	0.0	0.0	0.0
202605	001090100	45	差引比率	0.0	0.0	0.0	0.0	0.0	0.0
202605	001090100	46	総時間	26.0	26.0	34.0	0.0	130.7	130.7
202605	001090100	47	定時間	152.0	152.0	152.0	0.0	100.0	100.0
202605	001090100	48	残業時間	19.0	19.0	19.0		100.0	100.0
202605	001090100	49	移動時間	-145.0	-145.0	-137.0		0.0	0.0
202605	001090100	50	当月時間当り	-105055.1	-63795.3	-49040.7		0.0	0.0
202605	001090100	51	人員	1.0	1.0	1.0		100.0	100.0
202605	230G50100	1	総受注高	2189775.0	2189775.0	1593560.0		72.7	72.7
202605	230G50100	2	総売上高	2189775.0	2189775.0	1593560.0		72.7	72.7
202605	230G50100	3	売上高	177500.0	177500.0	383500.0	24.0	216.0	216.0
202605	230G50100	4	グループ売上高	2012275.0	2012275.0	1210060.0	75.9	60.1	60.1
202605	230G50100	5	売上原価	0.0	0.0	0.0	0.0	0.0	0.0
202605	230G50100	6	仕入高	0.0	0.0	0.0	0.0	0.0	0.0
202605	230G50100	7	グループ仕入高	0.0	0.0	0.0	0.0	0.0	0.0
202605	230G50100	8	総収益	2189775.0	2189775.0	1593560.0	100.0	72.7	72.7
202605	230G50100	9	経費合計	4235475.0	4355475.0	4260865.0	267.3	97.8	100.5
202605	230G50100	10	減価償却費	128888.0	128888.0	100679.0	6.3	78.1	78.1
202605	230G50100	11	車両費	192311.0	192311.0	216066.0	13.5	112.3	112.3
202605	230G50100	12	旅費交通費	82500.0	102500.0	87953.0	5.5	85.8	106.6
202605	230G50100	13	荷造運搬費	2000.0	2000.0	720.0	0.0	36.0	36.0
202605	230G50100	14	通信費	59034.0	59034.0	59865.0	3.7	101.4	101.4
202605	230G50100	15	水道光熱費	350000.0	350000.0	276425.0	17.3	78.9	78.9
202605	230G50100	16	動力費	0.0	0.0	0.0	0.0	0.0	0.0
202605	230G50100	17	事務用品費	4500.0	4500.0	3811.0	0.2	84.6	84.6
202605	230G50100	18	消耗品費	54000.0	54000.0	176461.0	11.0	326.7	326.7
202605	230G50100	19	廃棄物処理料	26000.0	26000.0	26000.0	1.6	100.0	100.0
202605	230G50100	20	広告宣伝費	0.0	0.0	6562.0	0.4	0.0	0.0
202605	230G50100	21	接待交際費	30000.0	30000.0	17848.0	1.1	59.4	59.4
202605	230G50100	22	研究開発費	791020.0	791020.0	729818.0	45.7	92.2	92.2
202605	230G50100	23	賃借料	1445000.0	1445000.0	1445000.0	90.6	100.0	100.0
202605	230G50100	24	賃貸料収入	-45000.0	-45000.0	-45000.0	0.0	0.0	0.0
202605	230G50100	25	修繕費	0.0	0.0	38750.0	2.4	0.0	0.0
202605	230G50100	26	支払リース料	23000.0	23000.0	23000.0	1.4	100.0	100.0
202605	230G50100	27	保険料	0.0	0.0	0.0	0.0	0.0	0.0
202605	230G50100	28	支払報酬	0.0	0.0	0.0	0.0	0.0	0.0
202605	230G50100	29	支払手数料	3000.0	3000.0	1085.0	0.0	36.1	36.1
202605	230G50100	30	診断料	575580.0	675580.0	897445.0	56.3	132.8	155.9
202605	230G50100	31	諸会費	33500.0	33500.0	25500.0	1.6	76.1	76.1
202605	230G50100	32	会議費	24500.0	24500.0	11979.0	0.7	48.8	48.8
202605	230G50100	33	寄付金	0.0	0.0	0.0	0.0	0.0	0.0
202605	230G50100	34	租税公課	107500.0	107500.0	400.0	0.0	0.3	0.3
202605	230G50100	35	業務委託費	0.0	0.0	0.0	0.0	0.0	0.0
202605	230G50100	36	業務受託収入	-200000.0	-200000.0	-240600.0	0.0	0.0	0.0
202605	230G50100	37	システム管理料	0.0	0.0	0.0	0.0	0.0	0.0
202605	230G50100	38	情報機器利用料	376536.0	376536.0	367286.0	23.0	97.5	97.5
202605	230G50100	39	雑費	10625.0	10625.0	11137.0	0.6	104.8	104.8
202605	230G50100	40	福利消耗品費	125060.0	125060.0	2417.0	0.1	1.9	1.9
202605	230G50100	41	教育研修費	20000.0	20000.0	3000.0	0.1	15.0	15.0
202605	230G50100	42	雑給	0.0	0.0	0.0	0.0	0.0	0.0
202605	230G50100	43	社内金利（固定資産）	15921.0	15921.0	17258.0	1.0	108.3	108.3
202605	230G50100	44	差引収益	-2045700.0	-2165700.0	-2667305.0	0.0	0.0	0.0
202605	230G50100	45	差引比率	-93.4	-98.9	-167.3	0.0	0.0	0.0
202605	230G50100	46	総時間	2531.0	2536.5	2562.0	0.1	101.0	101.2
202605	230G50100	47	定時間	2392.5	2379.0	2391.75	0.1	100.5	99.9
202605	230G50100	48	残業時間	204.5	223.5	203.25		90.9	99.3
202605	230G50100	49	移動時間	-66.0	-66.0	-33.0		0.0	0.0
202605	230G50100	50	当月時間当り	-808.2	-853.8	-1041.1		0.0	0.0
202605	230G50100	51	人員	20.0	20.0	20.0		100.0	100.0
202605	230H60210	1	総受注高	129000.0	129000.0	129000.0		100.0	100.0
202605	230H60210	2	総売上高	129000.0	129000.0	129000.0		100.0	100.0
202605	230H60210	3	売上高	0.0	0.0	0.0	0.0	0.0	0.0
202605	230H60210	4	グループ売上高	129000.0	129000.0	129000.0	100.0	100.0	100.0
202605	230H60210	5	売上原価	0.0	0.0	0.0	0.0	0.0	0.0
202605	230H60210	6	仕入高	0.0	0.0	0.0	0.0	0.0	0.0
202605	230H60210	7	グループ仕入高	0.0	0.0	0.0	0.0	0.0	0.0
202605	230H60210	8	総収益	129000.0	129000.0	129000.0	100.0	100.0	100.0
202605	230H60210	9	経費合計	460505.0	453188.0	469965.0	364.3	103.7	102.0
202605	230H60210	10	減価償却費	0.0	0.0	0.0	0.0	0.0	0.0
202605	230H60210	11	車両費	5000.0	5000.0	2541.0	1.9	50.8	50.8
202605	230H60210	12	旅費交通費	60000.0	60000.0	83307.0	64.5	138.8	138.8
202605	230H60210	13	荷造運搬費	0.0	0.0	0.0	0.0	0.0	0.0
202605	230H60210	14	通信費	8909.0	8909.0	8995.0	6.9	100.9	100.9
202605	230H60210	15	水道光熱費	8731.0	8731.0	8041.0	6.2	92.0	92.0
202605	230H60210	16	動力費	0.0	0.0	0.0	0.0	0.0	0.0
202605	230H60210	17	事務用品費	1000.0	1000.0	5356.0	4.1	535.6	535.6
202605	230H60210	18	消耗品費	2600.0	1749.0	1429.0	1.1	81.7	54.9
202605	230H60210	19	廃棄物処理料	1125.0	1125.0	872.0	0.6	77.5	77.5
202605	230H60210	20	広告宣伝費	0.0	0.0	0.0	0.0	0.0	0.0
202605	230H60210	21	接待交際費	0.0	0.0	16701.0	12.9	0.0	0.0
202605	230H60210	22	研究開発費	0.0	0.0	0.0	0.0	0.0	0.0
202605	230H60210	23	賃借料	247700.0	247700.0	247700.0	192.0	100.0	100.0
202605	230H60210	24	賃貸料収入	-10000.0	-10000.0	-10000.0	0.0	0.0	0.0
202605	230H60210	25	修繕費	0.0	0.0	0.0	0.0	0.0	0.0
202605	230H60210	26	支払リース料	982.0	982.0	223.0	0.1	22.7	22.7
202605	230H60210	27	保険料	0.0	0.0	0.0	0.0	0.0	0.0
202605	230H60210	28	支払報酬	0.0	0.0	0.0	0.0	0.0	0.0
202605	230H60210	29	支払手数料	0.0	0.0	0.0	0.0	0.0	0.0
202605	230H60210	30	診断料	0.0	0.0	0.0	0.0	0.0	0.0
202605	230H60210	31	諸会費	0.0	0.0	0.0	0.0	0.0	0.0
202605	230H60210	32	会議費	1000.0	1000.0	4319.0	3.3	431.9	431.9
202605	230H60210	33	寄付金	0.0	0.0	0.0	0.0	0.0	0.0
202605	230H60210	34	租税公課	0.0	0.0	0.0	0.0	0.0	0.0
202605	230H60210	35	業務委託費	0.0	0.0	0.0	0.0	0.0	0.0
202605	230H60210	36	業務受託収入	0.0	0.0	0.0	0.0	0.0	0.0
202605	230H60210	37	システム管理料	0.0	0.0	0.0	0.0	0.0	0.0
202605	230H60210	38	情報機器利用料	94984.0	94984.0	96904.0	75.1	102.0	102.0
202605	230H60210	39	雑費	485.0	485.0	485.0	0.3	100.0	100.0
202605	230H60210	40	福利消耗品費	37466.0	31000.0	1069.0	0.8	3.4	2.8
202605	230H60210	41	教育研修費	523.0	523.0	2023.0	1.5	386.8	386.8
202605	230H60210	42	雑給	0.0	0.0	0.0	0.0	0.0	0.0
202605	230H60210	43	社内金利（固定資産）	0.0	0.0	0.0	0.0	0.0	0.0
202605	230H60210	44	差引収益	-331505.0	-324188.0	-340965.0	0.0	0.0	0.0
202605	230H60210	45	差引比率	-256.9	-251.3	-264.3	0.0	0.0	0.0
202605	230H60210	46	総時間	374.0	374.0	378.5	0.2	101.2	101.2
202605	230H60210	47	定時間	592.0	592.0	600.0	0.4	101.3	101.3
202605	230H60210	48	残業時間	74.0	74.0	70.5		95.2	95.2
202605	230H60210	49	移動時間	-292.0	-292.0	-292.0		0.0	0.0
202605	230H60210	50	当月時間当り	-886.3	-866.8	-900.8		0.0	0.0
202605	230H60210	51	人員	4.0	4.0	4.0		100.0	100.0
202605	230H60400	1	総受注高	6260000.0	6260000.0	6260000.0		100.0	100.0
202605	230H60400	2	総売上高	6260000.0	6260000.0	6260000.0		100.0	100.0
202605	230H60400	3	売上高	0.0	0.0	0.0	0.0	0.0	0.0
