対象年月度	組織コード	明細No.	採算科目名	M/P	予定	実績	構成比(%)	予定比(%)	M/P比(%)	組織名
202310	230W60100	16	培土費用	0.0	7238032.0	236610.0	0.0	3.2	0.0	管理購買部
202310	230W60100	17	農薬衛生費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202310	230W60100	18	農具費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202310	230W60100	19	諸材料費	46000.0	77100.0	45044.0	0.0	58.4	97.9	管理購買部
202310	230W60100	20	その他仕入高	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202310	230W60100	21	減価償却費	170616.0	170616.0	164716.0	0.0	96.5	96.5	管理購買部
202310	230W60100	22	車両費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202310	230W60100	23	旅費交通費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202310	230W60100	24	荷造運搬費	250000.0	420000.0	314253.0	0.0	74.8	125.7	管理購買部
202310	230W60100	25	通信費	18051.0	18051.0	15214.0	0.0	84.2	84.2	管理購買部
202310	230W60100	26	水道光熱費	2712.0	2712.0	2565.0	0.0	94.5	94.5	管理購買部
202310	230W60100	27	動力費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202310	230W60100	28	燃料費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202310	230W60100	29	事務用品費	58000.0	58000.0	45553.0	0.0	78.5	78.5	管理購買部
202310	230W60100	30	消耗品費	15000.0	15000.0	17204.0	0.0	114.6	114.6	管理購買部
202310	230W60100	31	廃棄物処理料	16000.0	16000.0	0.0	0.0	0.0	0.0	管理購買部
202310	230W60100	32	広告宣伝費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202310	230W60100	33	接待交際費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202310	230W60100	34	研究開発費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202310	230W60100	35	クレーム費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202310	230W60100	36	賃借料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202310	230W60100	37	賃貸料収入	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202310	230W60100	45	修繕費	40000.0	40000.0	0.0	0.0	0.0	0.0	管理購買部
202310	230W60100	46	支払リース料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202310	230W60100	47	保険料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202310	230W60100	48	支払報酬	18500.0	18500.0	18500.0	0.0	100.0	100.0	管理購買部
202310	230W60100	49	販売手数料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202310	230W60100	50	支払手数料	103500.0	103500.0	118104.0	0.0	114.1	114.1	管理購買部
202310	230W60100	51	診断料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202310	230W60100	52	諸会費	34000.0	34000.0	0.0	0.0	0.0	0.0	管理購買部
202310	230W60100	53	会議費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202310	230W60100	54	寄付金	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202310	230W60100	55	租税公課	11800.0	11800.0	12500.0	0.0	105.9	105.9	管理購買部
202310	230W60100	56	業務委託費	0.0	45455.0	45455.0	0.0	100.0	0.0	管理購買部
202310	230W60100	57	業務受託収入	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202310	230W60100	58	システム管理料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202310	230W60100	59	情報機器利用料	13360.0	13360.0	13360.0	0.0	100.0	100.0	管理購買部
202310	230W60100	60	貸倒金	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202310	230W60100	61	雑費	40596.0	40596.0	40556.0	0.0	99.9	99.9	管理購買部
202310	230W60100	62	福利消耗品費	5000.0	5000.0	0.0	0.0	0.0	0.0	管理購買部
202310	230W60100	63	教育研修費	15000.0	15000.0	0.0	0.0	0.0	0.0	管理購買部
202310	230W60100	64	雑給	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202310	230W60100	65	グループ共通	97500.0	97500.0	97500.0	0.0	100.0	100.0	管理購買部
202310	230W60100	66	差引収益	-573970.0	-8996002.0	-468248.0	0.0	0.0	0.0	管理購買部
202310	230W60100	67	差引比率	0.0	0.0	0.0		0.0	0.0	管理購買部
202310	230W60100	68	総時間	314.0	314.0	315.0		100.3	100.3	管理購買部
202310	230W60100	69	定時間	304.0	304.0	310.25		102.0	102.0	管理購買部
202310	230W60100	70	残業時間	10.0	10.0	4.75		47.5	47.5	管理購買部
202310	230W60100	71	移動時間	0.0	0.0	0.0		0.0	0.0	管理購買部
202310	230W60100	72	当月時間当り	-1827.9	-28649.6	-1486.5		0.0	0.0	管理購買部
202310	230W60100	73	人員	2.0	2.0	2.0		100.0	100.0	管理購買部
202311	230W60100	1	総受注高	0.0	0.0	0.0		0.0	0.0	管理購買部
202311	230W60100	2	総売上高	0.0	0.0	0.0		0.0	0.0	管理購買部
202311	230W60100	3	カーネーション売上高	0.0	0.0	0.0		0.0	0.0	管理購買部
202311	230W60100	4	カスミ草売上高	0.0	0.0	0.0		0.0	0.0	管理購買部
202311	230W60100	5	その他の売上	0.0	0.0	0.0		0.0	0.0	管理購買部
202311	230W60100	6	送料	0.0	0.0	0.0		0.0	0.0	管理購買部
202311	230W60100	7	売上原価	7260742.0	6163687.0	2413962.0		39.1	33.2	管理購買部
202311	230W60100	8	苗仕入	7260742.0	6163687.0	2413962.0		39.1	33.2	管理購買部
202311	230W60100	9	パテント仕入	0.0	0.0	0.0		0.0	0.0	管理購買部
202311	230W60100	10	社内売	10078875.0	8490075.0	1852583.0		21.8	18.3	管理購買部
202311	230W60100	11	社内仕入	0.0	0.0	0.0		0.0	0.0	管理購買部
202311	230W60100	12	総収益	2818133.0	2326388.0	-561379.0		0.0	0.0	管理購買部
202311	230W60100	13	経費合計	1385509.0	7918196.0	7578696.0	0.0	95.7	546.9	管理購買部
202311	230W60100	14	種苗費	0.0	0.0	27200.0	0.0	0.0	0.0	管理購買部
202311	230W60100	15	肥料費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202311	230W60100	16	培土費用	0.0	6988032.0	0.0	0.0	0.0	0.0	管理購買部
202311	230W60100	17	農薬衛生費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202311	230W60100	18	農具費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202311	230W60100	19	諸材料費	0.0	0.0	6998223.0	0.0	0.0	0.0	管理購買部
202311	230W60100	20	その他仕入高	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202311	230W60100	21	減価償却費	170616.0	170616.0	164716.0	0.0	96.5	96.5	管理購買部
202311	230W60100	22	車両費	53000.0	53000.0	0.0	0.0	0.0	0.0	管理購買部
202311	230W60100	23	旅費交通費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202311	230W60100	24	荷造運搬費	770000.0	241000.0	92000.0	0.0	38.1	11.9	管理購買部
202311	230W60100	25	通信費	18051.0	18051.0	15679.0	0.0	86.8	86.8	管理購買部
202311	230W60100	26	水道光熱費	2712.0	2712.0	2860.0	0.0	105.4	105.4	管理購買部
202311	230W60100	27	動力費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202311	230W60100	28	燃料費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202311	230W60100	29	事務用品費	58000.0	58000.0	24117.0	0.0	41.5	41.5	管理購買部
202311	230W60100	30	消耗品費	15000.0	15000.0	4348.0	0.0	28.9	28.9	管理購買部
202311	230W60100	31	廃棄物処理料	16000.0	16000.0	33800.0	0.0	211.2	211.2	管理購買部
202311	230W60100	32	広告宣伝費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202311	230W60100	33	接待交際費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202311	230W60100	34	研究開発費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202311	230W60100	35	クレーム費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202311	230W60100	36	賃借料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202311	230W60100	37	賃貸料収入	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202311	230W60100	45	修繕費	40000.0	40000.0	0.0	0.0	0.0	0.0	管理購買部
202311	230W60100	46	支払リース料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202311	230W60100	47	保険料	20000.0	20000.0	0.0	0.0	0.0	0.0	管理購買部
202311	230W60100	48	支払報酬	18500.0	18500.0	18500.0	0.0	100.0	100.0	管理購買部
202311	230W60100	49	販売手数料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202311	230W60100	50	支払手数料	28500.0	28500.0	19250.0	0.0	67.5	67.5	管理購買部
202311	230W60100	51	診断料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202311	230W60100	52	諸会費	0.0	40000.0	10000.0	0.0	25.0	0.0	管理購買部
202311	230W60100	53	会議費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202311	230W60100	54	寄付金	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202311	230W60100	55	租税公課	35400.0	23600.0	0.0	0.0	0.0	0.0	管理購買部
202311	230W60100	56	業務委託費	0.0	45455.0	45455.0	0.0	100.0	0.0	管理購買部
202311	230W60100	57	業務受託収入	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202311	230W60100	58	システム管理料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202311	230W60100	59	情報機器利用料	13360.0	13360.0	13360.0	0.0	100.0	100.0	管理購買部
202311	230W60100	60	貸倒金	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202311	230W60100	61	雑費	8270.0	8270.0	8230.0	0.0	99.5	99.5	管理購買部
202311	230W60100	62	福利消耗品費	5600.0	5600.0	3458.0	0.0	61.7	61.7	管理購買部
202311	230W60100	63	教育研修費	15000.0	15000.0	0.0	0.0	0.0	0.0	管理購買部
202311	230W60100	64	雑給	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202311	230W60100	65	グループ共通	97500.0	97500.0	97500.0	0.0	100.0	100.0	管理購買部
202311	230W60100	66	差引収益	1432624.0	-5591808.0	-8140075.0	0.0	0.0	0.0	管理購買部
202311	230W60100	67	差引比率	0.0	0.0	0.0		0.0	0.0	管理購買部
202311	230W60100	68	総時間	298.0	298.0	315.0		105.7	105.7	管理購買部
202311	230W60100	69	定時間	288.0	288.0	310.0		107.6	107.6	管理購買部
202311	230W60100	70	残業時間	10.0	10.0	5.0		50.0	50.0	管理購買部
202311	230W60100	71	移動時間	0.0	0.0	0.0		0.0	0.0	管理購買部
202311	230W60100	72	当月時間当り	4807.4	-18764.4	-25841.5		0.0	0.0	管理購買部
202311	230W60100	73	人員	2.0	2.0	2.0		100.0	100.0	管理購買部
202312	230W60100	1	総受注高	0.0	0.0	0.0		0.0	0.0	管理購買部
202312	230W60100	2	総売上高	0.0	0.0	0.0		0.0	0.0	管理購買部
202312	230W60100	3	カーネーション売上高	0.0	0.0	0.0		0.0	0.0	管理購買部
202312	230W60100	4	カスミ草売上高	0.0	0.0	0.0		0.0	0.0	管理購買部
202312	230W60100	5	その他の売上	0.0	0.0	0.0		0.0	0.0	管理購買部
202312	230W60100	6	送料	0.0	0.0	0.0		0.0	0.0	管理購買部
202312	230W60100	7	売上原価	7522515.0	16765545.0	13934194.0		83.1	185.2	管理購買部
202312	230W60100	8	苗仕入	7522515.0	16765545.0	13940694.0		83.1	185.3	管理購買部
202312	230W60100	9	パテント仕入	0.0	0.0	-6500.0		0.0	0.0	管理購買部
202312	230W60100	10	社内売	10442250.0	15730613.0	14452350.0		91.8	138.4	管理購買部
202312	230W60100	11	社内仕入	0.0	0.0	0.0		0.0	0.0	管理購買部
202312	230W60100	12	総収益	2919735.0	-1034932.0	518156.0		0.0	17.7	管理購買部
202312	230W60100	13	経費合計	2756635.0	2280060.0	2150208.0	0.0	94.3	78.0	管理購買部
202312	230W60100	14	種苗費	0.0	0.0	39000.0	0.0	0.0	0.0	管理購買部
202312	230W60100	15	肥料費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202312	230W60100	16	培土費用	0.0	413570.0	7420703.0	0.0		0.0	管理購買部
202312	230W60100	17	農薬衛生費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202312	230W60100	18	農具費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202312	230W60100	19	諸材料費	536400.0	205400.0	-6738823.0	0.0	0.0	0.0	管理購買部
202312	230W60100	20	その他仕入高	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202312	230W60100	21	減価償却費	170616.0	170616.0	164716.0	0.0	96.5	96.5	管理購買部
202312	230W60100	22	車両費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202312	230W60100	23	旅費交通費	500000.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202312	230W60100	24	荷造運搬費	750000.0	600000.0	513301.0	0.0	85.5	68.4	管理購買部
202312	230W60100	25	通信費	18051.0	18051.0	15551.0	0.0	86.1	86.1	管理購買部
202312	230W60100	26	水道光熱費	2712.0	2712.0	3008.0	0.0	110.9	110.9	管理購買部
202312	230W60100	27	動力費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202312	230W60100	28	燃料費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202312	230W60100	29	事務用品費	58000.0	58000.0	60977.0	0.0	105.1	105.1	管理購買部
202312	230W60100	30	消耗品費	15000.0	15000.0	7287.0	0.0	48.5	48.5	管理購買部
202312	230W60100	31	廃棄物処理料	16000.0	16000.0	16900.0	0.0	105.6	105.6	管理購買部
202312	230W60100	32	広告宣伝費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202312	230W60100	33	接待交際費	20000.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202312	230W60100	34	研究開発費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202312	230W60100	35	クレーム費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202312	230W60100	36	賃借料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202312	230W60100	37	賃貸料収入	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202312	230W60100	45	修繕費	40000.0	40000.0	0.0	0.0	0.0	0.0	管理購買部
202312	230W60100	46	支払リース料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202312	230W60100	47	保険料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202312	230W60100	48	支払報酬	18500.0	18500.0	18500.0	0.0	100.0	100.0	管理購買部
202312	230W60100	49	販売手数料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202312	230W60100	50	支払手数料	28500.0	28500.0	29966.0	0.0	105.1	105.1	管理購買部
202312	230W60100	51	診断料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202312	230W60100	52	諸会費	0.0	30000.0	0.0	0.0	0.0	0.0	管理購買部
202312	230W60100	53	会議費	20000.0	20000.0	0.0	0.0	0.0	0.0	管理購買部
202312	230W60100	54	寄付金	0.0	0.0	1000.0	0.0	0.0	0.0	管理購買部
202312	230W60100	55	租税公課	190400.0	225800.0	197200.0	0.0	87.3	103.5	管理購買部
202312	230W60100	56	業務委託費	0.0	45455.0	45455.0	0.0	100.0	0.0	管理購買部
202312	230W60100	57	業務受託収入	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202312	230W60100	58	システム管理料	180000.0	180000.0	180000.0	0.0	100.0	100.0	管理購買部
202312	230W60100	59	情報機器利用料	13360.0	13360.0	13360.0	0.0	100.0	100.0	管理購買部
202312	230W60100	60	貸倒金	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202312	230W60100	61	雑費	66596.0	66596.0	64607.0	0.0	97.0	97.0	管理購買部
202312	230W60100	62	福利消耗品費	5000.0	5000.0	0.0	0.0	0.0	0.0	管理購買部
202312	230W60100	63	教育研修費	10000.0	10000.0	0.0	0.0	0.0	0.0	管理購買部
202312	230W60100	64	雑給	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202312	230W60100	65	グループ共通	97500.0	97500.0	97500.0	0.0	100.0	100.0	管理購買部
202312	230W60100	66	差引収益	163100.0	-3314992.0	-1632052.0	0.0	0.0	0.0	管理購買部
202312	230W60100	67	差引比率	0.0	0.0	0.0		0.0	0.0	管理購買部
202312	230W60100	68	総時間	298.0	298.0	301.25		101.0	101.0	管理購買部
202312	230W60100	69	定時間	288.0	288.0	294.0		102.0	102.0	管理購買部
202312	230W60100	70	残業時間	10.0	10.0	7.25		72.5	72.5	管理購買部
202312	230W60100	71	移動時間	0.0	0.0	0.0		0.0	0.0	管理購買部
202312	230W60100	72	当月時間当り	547.3	-11124.1	-5417.6		0.0	0.0	管理購買部
202312	230W60100	73	人員	2.0	2.0	2.0		100.0	100.0	管理購買部
202401	230W60100	1	総受注高	0.0	0.0	0.0		0.0	0.0	管理購買部
202401	230W60100	2	総売上高	0.0	0.0	0.0		0.0	0.0	管理購買部
202401	230W60100	3	カーネーション売上高	0.0	0.0	0.0		0.0	0.0	管理購買部
202401	230W60100	4	カスミ草売上高	0.0	0.0	0.0		0.0	0.0	管理購買部
202401	230W60100	5	その他の売上	0.0	0.0	0.0		0.0	0.0	管理購買部
202401	230W60100	6	送料	0.0	0.0	0.0		0.0	0.0	管理購買部
202401	230W60100	7	売上原価	6584953.0	7432475.0	7734756.0		104.0	117.4	管理購買部
202401	230W60100	8	苗仕入	6521890.0	7373475.0	7669256.0		104.0	117.5	管理購買部
202401	230W60100	9	パテント仕入	63063.0	59000.0	65500.0		111.0	103.8	管理購買部
202401	230W60100	10	社内売	8835750.0	10460925.0	8250938.0		78.8	93.3	管理購買部
202401	230W60100	11	社内仕入	0.0	0.0	0.0		0.0	0.0	管理購買部
202401	230W60100	12	総収益	2250797.0	3028450.0	516182.0		17.0	22.9	管理購買部
202401	230W60100	13	経費合計	1335209.0	842464.0	1205919.0	0.0	143.1	90.3	管理購買部
202401	230W60100	14	種苗費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202401	230W60100	15	肥料費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202401	230W60100	16	培土費用	500000.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202401	230W60100	17	農薬衛生費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202401	230W60100	18	農具費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202401	230W60100	19	諸材料費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202401	230W60100	20	その他仕入高	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202401	230W60100	21	減価償却費	170616.0	170616.0	164716.0	0.0	96.5	96.5	管理購買部
202401	230W60100	22	車両費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202401	230W60100	23	旅費交通費	0.0	0.0	277377.0	0.0	0.0	0.0	管理購買部
202401	230W60100	24	荷造運搬費	250000.0	200000.0	218934.0	0.0	109.4	87.5	管理購買部
202401	230W60100	25	通信費	44951.0	44951.0	15551.0	0.0	34.5	34.5	管理購買部
202401	230W60100	26	水道光熱費	2712.0	2712.0	3156.0	0.0	116.3	116.3	管理購買部
202401	230W60100	27	動力費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202401	230W60100	28	燃料費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202401	230W60100	29	事務用品費	58000.0	58000.0	86752.0	0.0	149.5	149.5	管理購買部
202401	230W60100	30	消耗品費	15000.0	15000.0	103597.0	0.0	690.6	690.6	管理購買部
202401	230W60100	31	廃棄物処理料	16000.0	16000.0	16900.0	0.0	105.6	105.6	管理購買部
202401	230W60100	32	広告宣伝費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202401	230W60100	33	接待交際費	40000.0	40000.0	0.0	0.0	0.0	0.0	管理購買部
202401	230W60100	34	研究開発費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202401	230W60100	35	クレーム費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202401	230W60100	36	賃借料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202401	230W60100	37	賃貸料収入	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202401	230W60100	45	修繕費	40000.0	40000.0	70100.0	0.0	175.2	175.2	管理購買部
202401	230W60100	46	支払リース料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202401	230W60100	47	保険料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202401	230W60100	48	支払報酬	18500.0	18500.0	18500.0	0.0	100.0	100.0	管理購買部
202401	230W60100	49	販売手数料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202401	230W60100	50	支払手数料	28500.0	28500.0	25535.0	0.0	89.5	89.5	管理購買部
202401	230W60100	51	診断料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202401	230W60100	52	諸会費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202401	230W60100	53	会議費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202401	230W60100	54	寄付金	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202401	230W60100	55	租税公課	11800.0	23600.0	0.0	0.0	0.0	0.0	管理購買部
202401	230W60100	56	業務委託費	0.0	45455.0	45455.0	0.0	100.0	0.0	管理購買部
202401	230W60100	57	業務受託収入	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202401	230W60100	58	システム管理料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202401	230W60100	59	情報機器利用料	13360.0	13360.0	13360.0	0.0	100.0	100.0	管理購買部
202401	230W60100	60	貸倒金	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202401	230W60100	61	雑費	8270.0	8270.0	48486.0	0.0	586.2	586.2	管理購買部
202401	230W60100	62	福利消耗品費	5000.0	5000.0	0.0	0.0	0.0	0.0	管理購買部
202401	230W60100	63	教育研修費	15000.0	15000.0	0.0	0.0	0.0	0.0	管理購買部
202401	230W60100	64	雑給	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202401	230W60100	65	グループ共通	97500.0	97500.0	97500.0	0.0	100.0	100.0	管理購買部
202401	230W60100	66	差引収益	915588.0	2185986.0	-689737.0	0.0	0.0	0.0	管理購買部
202401	230W60100	67	差引比率	0.0	0.0	0.0		0.0	0.0	管理購買部
202401	230W60100	68	総時間	266.0	266.0	281.75		105.9	105.9	管理購買部
202401	230W60100	69	定時間	256.0	256.0	274.75		107.3	107.3	管理購買部
202401	230W60100	70	残業時間	10.0	10.0	7.0		70.0	70.0	管理購買部
202401	230W60100	71	移動時間	0.0	0.0	0.0		0.0	0.0	管理購買部
202401	230W60100	72	当月時間当り	3442.0	8217.9	-2448.0		0.0	0.0	管理購買部
202401	230W60100	73	人員	2.0	2.0	2.0		100.0	100.0	管理購買部
202402	230W60100	1	総受注高	0.0	0.0	1181058.0		0.0	0.0	管理購買部
202402	230W60100	2	総売上高	600000.0	600000.0	1181058.0		196.8	196.8	管理購買部
202402	230W60100	3	カーネーション売上高	0.0	0.0	0.0		0.0	0.0	管理購買部
202402	230W60100	4	カスミ草売上高	0.0	0.0	0.0		0.0	0.0	管理購買部
202402	230W60100	5	その他の売上	600000.0	600000.0	1181058.0		196.8	196.8	管理購買部
202402	230W60100	6	送料	0.0	0.0	0.0		0.0	0.0	管理購買部
202402	230W60100	7	売上原価	10127880.0	15037269.0	15794286.0		105.0	155.9	管理購買部
202402	230W60100	8	苗仕入	10127880.0	15037269.0	15794286.0		105.0	155.9	管理購買部
202402	230W60100	9	パテント仕入	0.0	0.0	0.0		0.0	0.0	管理購買部
202402	230W60100	10	社内売	13464000.0	16175475.0	16246611.0		100.4	120.6	管理購買部
202402	230W60100	11	社内仕入	0.0	0.0	0.0		0.0	0.0	管理購買部
202402	230W60100	12	総収益	3936120.0	1738206.0	1633383.0		93.9	41.4	管理購買部
202402	230W60100	13	経費合計	1521209.0	1435809.0	1335823.0	113.1	93.0	87.8	管理購買部
202402	230W60100	14	種苗費	0.0	0.0	3000.0	0.2	0.0	0.0	管理購買部
202402	230W60100	15	肥料費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202402	230W60100	16	培土費用	0.0	20000.0	0.0	0.0	0.0	0.0	管理購買部
202402	230W60100	17	農薬衛生費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202402	230W60100	18	農具費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202402	230W60100	19	諸材料費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202402	230W60100	20	その他仕入高	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202402	230W60100	21	減価償却費	170616.0	170616.0	164716.0	13.9	96.5	96.5	管理購買部
202402	230W60100	22	車両費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202402	230W60100	23	旅費交通費	0.0	226345.0	261093.0	22.1	115.3	0.0	管理購買部
202402	230W60100	24	荷造運搬費	800000.0	450000.0	463818.0	39.2	103.0	57.9	管理購買部
202402	230W60100	25	通信費	18051.0	18051.0	15172.0	1.2	84.0	84.0	管理購買部
202402	230W60100	26	水道光熱費	2712.0	2712.0	3230.0	0.2	119.1	119.1	管理購買部
202402	230W60100	27	動力費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202402	230W60100	28	燃料費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202402	230W60100	29	事務用品費	53500.0	53500.0	27444.0	2.3	51.2	51.2	管理購買部
202402	230W60100	30	消耗品費	15000.0	15000.0	15377.0	1.3	102.5	102.5	管理購買部
202402	230W60100	31	廃棄物処理料	16000.0	16000.0	16900.0	1.4	105.6	105.6	管理購買部
202402	230W60100	32	広告宣伝費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202402	230W60100	33	接待交際費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202402	230W60100	34	研究開発費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202402	230W60100	35	クレーム費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202402	230W60100	36	賃借料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202402	230W60100	37	賃貸料収入	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202402	230W60100	45	修繕費	40000.0	40000.0	0.0	0.0	0.0	0.0	管理購買部
202402	230W60100	46	支払リース料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202402	230W60100	47	保険料	15000.0	35000.0	0.0	0.0	0.0	0.0	管理購買部
202402	230W60100	48	支払報酬	18500.0	18500.0	18500.0	1.5	100.0	100.0	管理購買部
202402	230W60100	49	販売手数料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202402	230W60100	50	支払手数料	28500.0	28500.0	26214.0	2.2	91.9	91.9	管理購買部
202402	230W60100	51	診断料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202402	230W60100	52	諸会費	0.0	0.0	3000.0	0.2	0.0	0.0	管理購買部
202402	230W60100	53	会議費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202402	230W60100	54	寄付金	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202402	230W60100	55	租税公課	202200.0	155000.0	150012.0	12.7	96.7	74.1	管理購買部
202402	230W60100	56	業務委託費	0.0	45455.0	45455.0	3.8	100.0	0.0	管理購買部
202402	230W60100	57	業務受託収入	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202402	230W60100	58	システム管理料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202402	230W60100	59	情報機器利用料	13360.0	13360.0	13360.0	1.1	100.0	100.0	管理購買部
